person name ID	corporate indicator	index order	name entry element	name scope notes	name second element	name third element	natural order	name query indicator	standardised entry element	standardised second element
149	FALSE		Peter		de Valognes	sheriff of Hertfordshire		FALSE	peter	de valognes
150	FALSE		R.			sheriff		FALSE	r.	
151	FALSE		Bristulfus					FALSE	bristulfus	
152	FALSE		Frodo					FALSE	frodo	
153	FALSE		Eustace		III	count of Boulogne		FALSE	eustace	iii
154	FALSE		Turold			abbot of Peterborough		FALSE	turold	
155	TRUE		Caen		St Stephen's			FALSE	caen	saint stephen's
156	FALSE		Hugh		de Rosel			FALSE	hugh	de rosel
157	FALSE		Geoffrey			bishop of Coutances		FALSE	geoffrey	
158	FALSE		Fulk		de Alnou			FALSE	fulk	de alnou
159	FALSE		Alured		d'Epaignes			FALSE	alured	depaignes
160	FALSE		Goscelin		brother of Alfred			FALSE	goscelin	brother of alfred
161	FALSE		Goscelin		son of Goscelin			FALSE	goscelin	son of goscelin
162	FALSE		Herluin			son of Golbertus		FALSE	herluin	
163	FALSE		Ingulf					FALSE	ingulf	
164	FALSE		Anschitil		de Alemannia			FALSE	anschitil	de alemannia
165	FALSE		William					FALSE	william	
166	FALSE		William		Crassus			FALSE	william	crassus
167	FALSE		Anschil		son of Belessenda			FALSE	anschil	son of belessenda
168	FALSE		Ralph			"cellarer of St Stephen's, Caen"		FALSE	ralph	
169	FALSE		Godfrey			pratarius		FALSE	godfrey	
170	FALSE		Richard		de Les Préaux			FALSE	richard	de les préaux
171	FALSE		Duncan		d'Ariel			FALSE	duncan	dariel
172	FALSE		Gilbert			"abbot of St Stephen's, Caen"		FALSE	gilbert	
173	FALSE		Turketil		the priest			FALSE	turketil	the priest
174	FALSE		William			dapifer of Duncan d'Airel		FALSE	william	
175	FALSE		Serlo		son of Bernard the miller			FALSE	serlo	son of bernard the miller
176	FALSE		Helgot			"prior of St Stephen's, Caen"		FALSE	helgot	
177	TRUE		Caen		abbey of the Holy Trinity			FALSE	caen	abbey of the holy trinity
179	FALSE		Gerard		de Gournay			FALSE	gerard	de gournay
180	FALSE		Henry		de Beaumont	"earl of Warwick, 1088-1119"		FALSE	henry	de beaumont
181	FALSE		Henry			son of king William		FALSE	henry	
182	FALSE		Robert		I	count of Meulan		FALSE	robert	i
183	FALSE		William		de Tornebu			FALSE	william	de tornebu
184	FALSE		William		Crispin			FALSE	william	crispin
185	FALSE		Walter		Broc			FALSE	walter	broc
187	FALSE		Ranulf			vicomte		FALSE	ranulf	
188	TRUE		Canterbury			cathedral and see		FALSE	canterbury	
189	FALSE		Bernard			chaplain		FALSE	bernard	
190	FALSE		Hugh		de Munsorel			FALSE	hugh	de munsorel
191	TRUE		Canterbury		St Augustine's			FALSE	canterbury	saint augustine's
192	FALSE		Godwin			earl of Wessex		FALSE	godwin	
193	FALSE		Tostig		son of earl Godwin	earl		FALSE	tostig	son of earl godwin
194	FALSE		William			bishop of London		FALSE	william	
195	FALSE		Walter		Giffard	earl of Buckingham		FALSE	walter	giffard
196	FALSE		Scotland			abbot of St Augustine's		FALSE	scotland	
197	FALSE		Baldwin		Flaming	(i.e. the Fleming?)		FALSE	baldwin	flaming
198	FALSE		Michael			bishop of Avranches		FALSE	michael	
199	FALSE		Roger			pincerna of the king		FALSE	roger	
200	FALSE		Ralph		Baynard			FALSE	ralph	baynard
201	FALSE		Swein		son of Robert			FALSE	swein	son of robert
202	FALSE		Hugh		de Port			FALSE	hugh	de port
203	FALSE		Geoffrey		de Mandeville I	sheriff of Middlesex		FALSE	geoffrey	de mandeville i
204	FALSE		Hubert		de Port			FALSE	hubert	de port
205	FALSE		Ælfnoth		of London			FALSE	ælfnoth	of london
206	FALSE		"Æthelsige,"	Also abbot of Ramsey.	abbot of St Augustine's	and later Ramsey		FALSE	"æthelsige,"	abbot of st augustine's
207	FALSE		Ranulf					FALSE	ranulf	
208	FALSE		Adelold			chamberlain		FALSE	adelold	
209	FALSE		Thurstan					FALSE	thurstan	
210	FALSE		Osbern		son of Letardus			FALSE	osbern	son of letardus
211	FALSE		Osbern		Paisforeus			FALSE	osbern	paisforeus
212	FALSE		Robert			count of [unknown]		FALSE	robert	
213	FALSE		Roger			count of [unknown]		FALSE	roger	
214	FALSE		William		d'Arques			FALSE	william	darques
215	FALSE		Ralph		Curbaspina			FALSE	ralph	curbaspina
